id,Workplaces,College,School,Places,Gender
85,no_workplaces,truong dai hoc tai chinh marketing,thpt ea h leo dak lak thpt ea h leo dak lak,buon ma thuot dac lak vietnam buon ma thuot dac lak vietnam,female
86,worked at truong thpt hon dat,no_college,thpt tan hiep,ho chi minh city vietnam ap thanh dong kien giang vietnam,female
88,no_workplaces,truong dai hoc nong lam tp hcm,no_school,phu tho,notknown
89,no_workplaces,no_college,no_school,tan chau angiang an giang vietnam,female
90,no_workplaces,truong dai hoc cong nghe thong tin dai hoc quoc gia tp hcm,no_school,ho chi minh city vietnam,notknown
91,no_workplaces,cao dang kinh te doi ngoai tp hcm,thpt nguyen du br vt thpt nguyen du br vt,vung tau ninh binh,female
92,no_workplaces,truong dai hoc mo tp hcm tu van tuyen sinh,nguyen huu cau high school,ho chi minh city vietnam quang nam quang nam da nang vietnam,female
93,no_workplaces,no_college,no_school,phu lam,male
95,no_workplaces,no_college,no_school,ho chi minh city vietnam,notknown
96,no_workplaces,no_college,thpt phu my,tan an long an can tho,male
97,no_workplaces,bac si da khoa dai hoc y duoc can tho bac si da khoa dai hoc y duoc can tho,thpt tan chau tan chau an giang,hong ngu hong ngu,notknown
98,head of marcom at ufm english club,truong dai hoc tai chinh marketing,truong thpt kon tum,no_places,female
99,no_workplaces,cong nghe thong tin it truong dai hoc cong nghe thong tin dai hoc quoc gia thanh pho ho chi minh,truong thpt ly tu trong ha tinh,thu duc ho chi minh vietnam ha tinh,female
101,tan chau,no_college,thpt tan chau tan chau an giang,tan chau angiang an giang vietnam,female
102,works at truong thpt ly thuong kiet,khoa y hoc co truyen sinh vien dai hoc y duoc tp hcm ump,no_school,ho chi minh city vietnam lagi thuin hai vietnam,male
103,works at clb nha dau tu,truong dai hoc tai chinh marketing,no_school,ho chi minh city vietnam quang nam quang nam da nang vietnam,notknown
104,no_workplaces,no_college,chu van an high school chu van an high school chu van an high school chu van an high school chu van an high school,dallas texas,notknown
105,nhan vien kinh doanh sale ,no_college,no_school,hai duong hai duong,notknown
106,no_workplaces,dai hoc my thuat tp ho chi minh,truong thpt chuyen nguyen thien thanh tra vinh,no_places,notknown
107,tan chau,trung hoc co so long thanh,thpt tan chau tan chau an giang,tan chau angiang an giang vietnam,notknown
109,no_workplaces,no_college,no_school,bien hoa,notknown
111,no_workplaces,truong dai hoc khoa hoc tu nhien dai hoc quoc gia tp hcm,no_school,b sar dong lam dong vietnam,male
113,no_workplaces,no_college,no_school,ho chi minh city vietnam,notknown
114,marketing manager at macaland natural cosmetic marketing manager at macaland natural cosmetic marketing manager at macaland natural cosmetic,truong dai hoc su pham ky thuat thanh pho ho chi minh,thpt minh dam thpt minh dam,vung tau xa vung tau ba ria vung tau vietnam,female
115,tan chau,no_college,thpt tan chau an giang,tan chau tan chau,male
118,no_workplaces,no_college,thpt tan chau tan chau an giang,ho chi minh city vietnam ho chi minh city vietnam,male
119,no_workplaces,no_college,no_school,ho chi minh city vietnam,female
120,no_workplaces,cao dang y te thanh hoa,truong cao dang y te thanh hoa,no_places,female
121,works at kcn tan duc duc hoa long an,no_college,no_school,long thuan dong thap vietnam can giuoc,notknown
122,no_workplaces,no_college,no_school,canglong tra vinh vietnam tra vinh,female
123,works at dam rong district,cd y te lam dong,thpt phi lieng,no_places,female
124,no_workplaces,truong dai hoc nong lam tp hcm,thpt duc hoa,tan an long an tan an long an,male
127,no_workplaces,no_college,no_school,can tho long hoa an giang vietnam,female
129,no_workplaces,no_college,thpt tan chau tan chau an giang,long xuyen tan chau,female
130,tan chau,no_college,thpt tan chau tan chau an giang,tan chau,notknown
131,no_workplaces,truong dai hoc mo tp hcm tu van tuyen sinh truong dai hoc mo tp hcm tu van tuyen sinh,no_school,quang ngai quang ngai,notknown
132,no_workplaces,truong dai hoc ngan hang thanh pho ho chi minh,truong thpt phan ngoc hien huyen nam can tinh ca mau,thu duc district ca mau,female
133,no_workplaces,no_college,no_school,van ninh,male
134,lam viec tai phan phoi my pham vipwhite lam viec tai phan phoi my pham vipwhite lam viec tai phan phoi my pham vipwhite lam viec tai phan phoi my pham vipwhite lam viec tai phan phoi my pham vipwhite lam viec tai phan phoi my pham vipwhite lam viec tai phan phoi my pham vipwhite lam viec tai phan phoi my pham vipwhite lam viec tai phan phoi my pham vipwhite lam viec tai phan phoi my pham vipwhite,no_college,thpt tran van thoi,ho chi minh city vietnam ca mau,notknown
135,no_workplaces,no_college,no_school,phu lam an giang vietnam,notknown
136,ho chi minh city vietnam,no_college,no_school,ho chi minh city vietnam angiang an giang vietnam,female
137,works at hoc vien hang khong viet nam an hang o khong ,thcs phu thanh,no_school,long xuyen long xuyen,female
138,works at thanh pho da lat,hutech dai hoc cong nghe tp hcm,thpt chuyen thang long da lat,da lat da lat,notknown
139,works at sanghai pudong in china,truong dai hoc dong thap,no_school,shanghai china hong ngu,notknown
140,sinh vien at thanh pho can tho sinh vien at thanh pho can tho sinh vien at thanh pho can tho,truong cao dang kinh te ky thuat can tho,tam nong high school,ben tre an long dong thap vietnam can tho,notknown
141,no_workplaces,no_college,thpt le quy don quang ngai,binh son quang ngai vietnam binh son quang ngai vietnam,female
142,no_workplaces,no_college,no_school,ho chi minh city vietnam buon ma thuot dac lak vietnam,female
144,no_workplaces,cuu sv sinh vien truong dai hoc su pham ky thuat tp hcm,no_school,trang bom,notknown
145,no_workplaces,no_college,no_school,hong ngu,notknown
150,boss at ivon 2hand boutique,no_college,truong thpt marie curie,ho chi minh city vietnam,female
151,no_workplaces,truong dh su pham ha noi,no_school,hanoi vietnam,notknown
155,tan chau tan chau,truong thpt nguyen chi thanh truong thpt nguyen chi thanh,thpt tan chau an giang,tan chau angiang an giang vietnam,female
156,no_workplaces,truong cao dang kinh te ky thuat can tho,thpt nguyen binh khiem chau thanh an giang,ho chi minh city vietnam long xuyen,male
158,no_workplaces,no_college,no_school,ho chi minh city vietnam can tho,notknown
160,no_workplaces,cn ky thuat dieu khien va tu dong hoa truong dai hoc nong lam tp hcm,no_school,tuy hoa tuy hoa,female
161,no_workplaces,truong dai hoc giao thong van tai tp hcm truong dai hoc giao thong van tai tp hcm,truong thpt tanh linh,tanh linh phan thiet,male
162,no_workplaces,no_college,no_school,dong hoa,notknown
163,no_workplaces,no_college,no_school,ho chi minh city vietnam phu quoc kien giang vietnam,female
164,no_workplaces,quan tri kinh doanh truong dai hoc nong lam tp hcm,thpt ly thuong kiet tay ninh,ho chi minh city vietnam tay ninh,female
165,no_workplaces,no_college,no_school,can tho can tho,female
166,uy vien ban chap hanh chi hoi sinh vien huyen phuoc long uy vien ban chap hanh chi hoi sinh vien huyen phuoc long uy vien ban chap hanh chi hoi sinh vien huyen phuoc long,no_college,truong thpt vo van kiet,bac lieu bac lieu,female
167,no_workplaces,no_college,thpt phu cat 1,qui nhon binh dinh vietnam qui nhon binh dinh vietnam,male
168,truong doi,no_college,no_school,tan chau tan chau,notknown
169,works at efiens,dai hoc bach khoa tphcm,thcs lam son 2 quan 6 thcs lam son 2 quan 6,quang nam quang nam da nang vietnam,male
170,sale at ngan hang a chau acb,truong dai hoc an giang,no_school,angiang an giang vietnam phu lam an giang vietnam,male
171,works at adms,no_college,no_school,bien hoa hong ngu,male
172,o khong at duboshop tiem spa giay ve sinh giay dau tien since 2010,no_college,no_school,ho chi minh city vietnam ho chi minh city vietnam,male
174,no_workplaces,chuyen nganh chan nuoi thu y phong dao tao truong dai hoc an giang,no_school,long xuyen long xuyen,male
175,no_workplaces,no_college,no_school,hoc mon ho chi minh vietnam,notknown
176,no_workplaces,no_college,no_school,ha nam ha nam vietnam ha nam ha nam vietnam,notknown
177,no_workplaces,no_college,thpt duc tri,tan chau angiang an giang vietnam,female
179,pho truong mang truyen thong sang tao at ban hoc tap nghien cuu khoa hoc quan he quoc te doan truong ueh,truong dai hoc kinh te hcm ueh,cuu hs thpt bui thi xuan q1 tp hcm cuu hs thpt bui thi xuan q1 tp hcm,ho chi minh city vietnam ho chi minh city vietnam,male
180,no_workplaces,no_college,no_school,vung tau vung tau,female
181,works at thanh pho ho chi minh,truong dai hoc khoa hoc xa hoi va nhan van dai hoc quoc gia tp hcm,no_school,district 8 ho chi minh city chaudok an giang vietnam,notknown
182,no_workplaces,no_college,no_school,loc an vietnam loc an vietnam,female
183,no_workplaces,no_college,thpt long khanh a,hong ngu hong ngu,male
184,tan chau tan chau,kinh doanh thuong mai truong dai hoc van lang,truong thcs phu thanh truong thcs phu thanh,ho chi minh city vietnam angiang an giang vietnam,female
185,no_workplaces,truong cao dang kinh te ky thuat thanh pho ho chi minh,thpt huynh thi huong cho moi an giang,angiang an giang vietnam,notknown
188,trum si kem body doc quyen trum si kem body doc quyen trum si kem body doc quyen trum si kem body doc quyen trum si kem body doc quyen trum si kem body doc quyen trum si kem body doc quyen trum si kem body doc quyen,no_college,no_school,chau phu an giang vietnam angiang an giang vietnam,female
189,no_workplaces,no_college,no_school,ho chi minh city vietnam,male
191,works at hello shop gia re,truong cao dang quoc te tp hcm,thpt nguyen chi thanh phu tan an giang,ho chi minh city vietnam angiang an giang vietnam,notknown
192,no_workplaces,no_college,thpt tan chau tan chau an giang,tan chau tan chau,male
193,no_workplaces,no_college,thpt duc tri,phu lam an giang vietnam,female
194,no_workplaces,no_college,truong thpt long khanh,ho chi minh city vietnam ha tinh,male
197,thanh vien at quan 6 clb san sang thanh vien at quan 6 clb san sang,no_college,thpt mac dinh chi q 6 tp hcm thpt mac dinh chi q 6 tp hcm,ho chi minh city vietnam,female
198,no_workplaces,computer sicence khoa hoc may tinh truong dai hoc bach khoa dh quoc gia tp hcm,truong thpt nguyen thai binh thang binh quang nam,thang binh thang binh,male
199,thuc tap sinh at saigonwalks thuc tap sinh at saigonwalks thuc tap sinh at saigonwalks thuc tap sinh at saigonwalks thuc tap sinh at saigonwalks thuc tap sinh at saigonwalks thuc tap sinh at saigonwalks thuc tap sinh at saigonwalks,ueh truong dai hoc kinh te tp hcm,thpt le quy don tan an long an,tan an long an tan an long an,female
200,works at truong dai hoc bach khoa dh quoc gia tp hcm works at truong dai hoc bach khoa dh quoc gia tp hcm,no_college,truong thpt mac dinh chi,binh chanh ho chi minh vietnam ho chi minh city vietnam,male
201,dai ly ban ve may bay tau,truong dai hoc kinh te luat,no_school,no_places,female
202,no_workplaces,truong dai hoc an giang,thpt long xuyen,hoa lac an giang vietnam long xuyen,male
203,tan chau,no_college,no_school,angiang an giang vietnam,notknown
204,works at bien hoa dong nai,truong dai hoc mo tp hcm tu van tuyen sinh,thpt vung tau,vung tau vung tau,female
206,works at kcx linh trung 2,no_college,thpt lai vung 3,thu duc ho chi minh vietnam lai vung,notknown
207,tan chau,no_college,no_school,tan chau,female
209,works at binh duong viet nam,ueh truong dai hoc kinh te tp hcm,zo zo tea,thu dau mot angiang an giang vietnam thu dau mot,notknown
210,no_workplaces,truong dai hoc cong nghe thong tin dai hoc quoc gia thanh pho ho chi minh,no_school,buon ho dac lak vietnam buon ho dac lak vietnam,male
212,president at webdev studios,networking and telecommunicions technology truong dai hoc cong nghe thong tin dai hoc quoc gia tp hcm,truong thpt vo truong toan,hanoi vietnam,male
213,no_workplaces,ky thuat phan mem truong dai hoc cong nghe thong tin dai hoc quoc gia tp hcm,thpt don duong,da lat,male
214,no_workplaces,no_college,no_school,atlanta georgia tan chau,notknown
215,works at meta,no_college,no_school,ben tre ben tre,male
216,no_workplaces,dai hoc can tho,huynh man d kien giang,rach gia vietnam rach gia,male
217,cu nhan dieu duong at nttu dai hoc nguyen tat thanh,no_college,no_school,no_places,male
218,self employed,happy class lop hoc vui ve,hoi an roi choi,long hoa tan chau,male
219,no_workplaces,truong dai hoc giao thong van tai tp hcm truong dai hoc giao thong van tai tp hcm,no_school,go cong go cong,female
221,tan chau,no_college,no_school,tan chau,female
223,no_workplaces,bac si rang ham mat truong dai hoc y duoc can tho,thcs chau van liem thcs chau van liem,o mon,male
225,no_workplaces,no_college,no_school,thieu hoa thanh hoa,male
226,no_workplaces,truong dai hoc van lang,truong thpt nui thanh,quang nam quang nam da nang vietnam quang nam quang nam da nang vietnam,female
228,no_workplaces,he thong thong tin truong dai hoc cong nghe thong tin dai hoc quoc gia tp hcm,thpt nghia hung a,nghia hung nam dinh nam dinh vietnam,female
229,bao ve at meta bao ve at meta,no_college,m v lomonosov,hanoi vietnam hanoi vietnam,male
230,no_workplaces,troy university,toi yeu thpt le hoang chieu,ho chi minh city vietnam ben tre,female
231,no_workplaces,truong dai hoc cong nghe thong tin dai hoc quoc gia tp hcm,truong thpt hai ba trung,hue vietnam,female
232,social media excutive at vnexpress net social media excutive at vnexpress net social media excutive at vnexpress net social media excutive at vnexpress net,no_college,no_school,ho chi minh city vietnam,female
233,no_workplaces,dai hoc an giang,thpt nguyen chi thanh phu tan an giang,angiang an giang vietnam angiang an giang vietnam,male
234,works at thpt don duong works at thpt don duong,truong dai hoc van lang,thcs thanh my,da lat,notknown
235,tam ky,dai hoc _ an choi _ roi pha dai hoc _ an choi _ roi pha dai hoc _ an choi _ roi pha,an roi choi choi roy ngu ngu roy quay,quang nam quang nam da nang vietnam tien phuoc,male
236,nhon trach dong nai,no_college,thcs thi tran long my,phu hoi vietnam long my can tho vietnam,notknown
237,ho chi minh city vietnam,no_college,no_school,ho chi minh city vietnam angiang an giang vietnam,notknown
238,no_workplaces,no_college,no_school,tan chau tan chau,female
239,tan chau,no_college,no_school,tan chau tan chau,male
240,works at san bay quoc te tan son nhat tan son nhat international airport,no_college,thpt binh chanh thpt binh chanh,no_places,male
241,ho chi minh city vietnam,nttu dai hoc nguyen tat thanh nttu dai hoc nguyen tat thanh,pho thong tran quang khai,ho chi minh city vietnam saint james ba ria vung tau vietnam,female
242,works at g tao yeu may roi do g yeu lai tao di g i_ i cauyeu to thi dung co choi 1 me to bao noi doi la hu i_ i la tai to khong xung hay to khong co chodung trong cau works at g tao yeu may roi do g yeu lai tao di g i_ i cauyeu to thi dung co choi 1 me to bao noi doi la hu i_ i la tai to khong xung hay to khong co chodung trong cau works at g tao yeu may roi do g yeu lai tao di g i_ i cauyeu to thi dung co choi 1 me to bao noi doi la hu i_ i la tai to khong xung hay to khong co chodung trong cau , an choi quay pha dap Da nhu Dien pha Dao the gioi ao dan fa hk vo Doi lo EUR vip,no_school,no_places,female
243,quy nhon,truong dai hoc quy nhon,truong thpt tay son,hanoi vietnam nha trang,notknown
244,no_workplaces,thuong mai dien tu truong dai hoc cong nghe thong tin dai hoc quoc gia tp hcm,no_school,ho chi minh city vietnam da lat,female
246,no_workplaces,khoa hoc may tinh truong dai hoc cong nghe thong tin dai hoc quoc gia tp hcm,truong thpt chuyen tran dai nghia truong thpt chuyen tran dai nghia,ho chi minh city vietnam an thi,female
247,trang bom,dai hoc quoc gia tp hcm,daingerfield high school,trang bom trang bom,notknown
248,no_workplaces,no_college,no_school,vung liem,male
250,no_workplaces,no_college,truong thcs phu my q binh thanh tp ho chi minh,ho chi minh city vietnam ho chi minh city vietnam,male
251,bartender at cocktailss com,no_college,thpt phu cu,hanoi vietnam hung yen hung yen vietnam,male
252,worked at dhqgtphcm,no_college,no_school,ho chi minh city vietnam buon me thuot,female
253,no_workplaces,quan tri dich vu du lich va lu hanh truong dai hoc cuu long quan tri dich vu du lich va lu hanh truong dai hoc cuu long,truong thcs binh thanh truong thcs binh thanh,phu quoc kien giang vietnam long xuyen,female
254,works at dan phu yen,truong cdcn tuy hoa,truong thcs tran kiet,nha trang dong hoa nha trang,notknown
255,no_workplaces,no_college,no_school,tan chau,female
256,no_workplaces,it1 khoa hoc may tinh truong dai hoc cong nghe thong tin dai hoc quoc gia tp hcm,truong thcs nguyen binh khiem,no_places,male
257,no_workplaces,khoa dien dien tu dai hoc ton duc thang,truong trung hoc pho thong nguyen van thoai,no_places,notknown
258,no_workplaces,dai hoc tai nguyen va moi truong tp hcm,thpt ba diem,ho chi minh city vietnam ho chi minh city vietnam,female
260,works at quan 8 thanh pho ho chi minh,no_college,no_school,phu lam an giang vietnam,notknown
263,no_workplaces,ky thuat phan mem truong dai hoc cong nghe thong tin dai hoc quoc gia tp hcm,no_school,ho chi minh city vietnam,male
264,works at viet nam news,hutech dai hoc cong nghe tp hcm,thpt pham van dong,nha trang nha trang,notknown
265,works at tuyen dung can tho works at tuyen dung can tho works at tuyen dung can tho,no_college,thpt nguyen binh khiem chau thanh an giang,can tho angiang an giang vietnam,notknown
266,works at phu tan an giang works at phu tan an giang,no_college,no_school,ap trung an giang vietnam angiang an giang vietnam,notknown
267,works at guo li zhong yang da xue national central university ncu works at guo li zhong yang da xue national central university ncu,can tho university can tho university,thpt tan chau tan chau an giang,can tho tan chau,female
268,works at xay dung works at xay dung,truong doi,truong thpt tan chau,binh thanh ho chi minh vietnam ho chi minh city vietnam,male
270,fitness supervisor at s life gym fitness supervisor at s life gym fitness supervisor at s life gym fitness supervisor at s life gym fitness supervisor at s life gym fitness supervisor at s life gym fitness supervisor at s life gym fitness supervisor at s life gym fitness supervisor at s life gym,hotel management cao dang du lich sai gon,cao dang du lich sai gon cao dang du lich sai gon,ho chi minh city vietnam ho chi minh city vietnam,male
272,no_workplaces,no_college,no_school,hanoi vietnam,notknown
274,illustrator at deviantart,no_college,no_school,bac giang bac giang,male
275,quan ly at dich vu theo doi tin nhan vo chong quan ly at dich vu theo doi tin nhan vo chong quan ly at dich vu theo doi tin nhan vo chong quan ly at dich vu theo doi tin nhan vo chong quan ly at dich vu theo doi tin nhan vo chong quan ly at dich vu theo doi tin nhan vo chong quan ly at dich vu theo doi tin nhan vo chong quan ly at dich vu theo doi tin nhan vo chong,no_college,no_school,cao lanh ho chi minh city vietnam,female
276,no_workplaces,cong nghe ky thuat o to automotive engineering technology hutech dai hoc cong nghe tp hcm,thpt tan chau tan chau an giang,angiang an giang vietnam,notknown
277,internship at nab innovation centre vietnam internship at nab innovation centre vietnam,cong nghe thong tin truong dai hoc khoa hoc tu nhien dai hoc quoc gia tp hcm,truong trung hoc pho thong nguyen thuong hien thanh pho ho chi minh,ho chi minh city vietnam ho chi minh city vietnam,notknown
279,no_workplaces,no_college,no_school,long xuyen long xuyen,male
280,nhan vien at circle k vietnam,no_college,no_school,ho chi minh city vietnam ap tan phu an giang vietnam,notknown
281,no_workplaces,no_college,no_school,ap binh duong 1 vietnam phu giao vietnam,notknown
282,no_workplaces,no_college,no_school,hanoi vietnam hanoi vietnam,male
283,works at tan chau an giang,no_college,no_school,tan chau,notknown
284,no_workplaces,su pham dia ly truong dai hoc an giang su pham dia ly truong dai hoc an giang,no_school,no_places,male
286,no_workplaces,marketing nam can tho university,no_school,can tho,notknown
288,works at dien vien _ hai kich works at dien vien _ hai kich,khoa khoa hoc va ky thuat may tinh dh bach khoa,truong thpt nguyen van linh dong hoa phu yen,ho chi minh city vietnam dong hoa,male
289,works at tan chau shop works at tan chau shop works at tan chau shop,no_college,bo doi bien phong tinh an giang bo doi bien phong tinh an giang,ho chi minh city vietnam tan chau,male
290,editor at robb report vietnam,bachelors in mechronics university of technology and educion dai hoc su pham ky thuat tp hcm,thpt chuyen luong van chanh thpt chuyen luong van chanh,ho chi minh city vietnam tuy hoa,male
