id,Workplaces,College,School,Places,Gender
1974,no workplaces to show,no schools to show,no schools to show,no places to show,female
1975,no workplaces to show,studies at uc berkeley,"went to american international school, saigon","novato, california|ho chi minh city, vietnam",notknown
1976,"giám đốc at ăn tranh thủ, ngủ khẩn trương, học bình thường, chơi là chính|giám đốc at ăn tranh thủ, ngủ khẩn trương, học bình thường, chơi là chính|giám đốc at ăn tranh thủ, ngủ khẩn trương, học bình thường, chơi là chính|giám đốc at ăn tranh thủ, ngủ khẩn trương, học bình thường, chơi là chính",studies cơ khí động lực ôtô at iuq - phân hiệu trường đại học công nghiệp tp.hcm tại quảng ngãi|studies cơ khí động lực ôtô at iuq - phân hiệu trường đại học công nghiệp tp.hcm tại quảng ngãi,went to trường thpt nguyễn hồng đạo|went to trường thpt nguyễn hồng đạo|went to trường thpt nguyễn hồng đạo,no places to show,male
1977,no workplaces to show,no schools to show,no schools to show,soc trang,notknown
1978,no workplaces to show,no schools to show,no schools to show,no places to show,male
1979,no workplaces to show,no schools to show,no schools to show,"can tho|xa phan thiet, bình thuận, vietnam",male
1980,ceo at la rose flowers|ceo at la rose flowers,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",male
1981,no workplaces to show,no schools to show,no schools to show,dong hoa|dong hoa,male
1982,no workplaces to show,studies at fpt university hcm,went to thpt chuyên lê quý đôn quảng trị,"ho chi minh city, vietnam",male
1983,no workplaces to show,no schools to show,no schools to show,no places to show,male
1984,partner at of top 30 us company|partner at of top 30 us company|partner at of top 30 us company,studied at truong thpt dan toc noi tru no trang long tinh dak lak,no schools to show,"ho chi minh city, vietnam|ban m'drack, đắc lắk, vietnam",notknown
1985,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1986,no workplaces to show,no schools to show,no schools to show,no places to show,female
1987,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|dong thap, hoang lien son, vietnam",female
1988,student officer at thpt tiểu la - thăng bình - quảng nam,no schools to show,went to trường thcs huỳnh thúc kháng,"thang binh|quang nam, quang nam-da nang, vietnam",male
1989,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1990,no workplaces to show,no schools to show,goes to trường thpt nguyễn thông,"ho chi minh city, vietnam|bến tre",male
1991,no workplaces to show,studied at iuh confessions,went to nguyen khuyen prison,"xa vung tau, bà rịa-vũng tàu, vietnam|xa vung tau, bà rịa-vũng tàu, vietnam",male
1992,no workplaces to show,"studies kỹ thuật phần mềm at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thpt nguyễn văn cừ,"ho chi minh city, vietnam|gia lai, gia lai, vietnam",male
1993,works at tphcm,no schools to show,went to trường thpt nguyễn huệ,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
1994,no workplaces to show,studies công nghệ thông tin at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thcs võ đắt|went to thcs võ đắt,no places to show,male
1995,no workplaces to show,studied at sinh viên đh cần thơ,no schools to show,"thuong thoi, ðồng tháp, vietnam",notknown
1996,student officer at trường thpt nguyễn huệ,no schools to show,no schools to show,"tam ky|quang nam, quang nam-da nang, vietnam",male
1997,army at bighit music audition,studied at đại học an giang,no schools to show,long xuyên|daegu,notknown
1998,no workplaces to show,studied at cao đẳng kinh tế kỹ thuật cần thơ,no schools to show,"my khanh, vietnam",notknown
1999,works at trường th thường thới tiền 2,studied at trường đại học đồng tháp,"went to thpt hồng ngự 3, huyện hồng ngự, tỉnh đồng tháp.","hồng ngự|thuong thoi, ðồng tháp, vietnam",notknown
2000,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
2001,worked at sheraton saigon hotel & towers|worked at sheraton saigon hotel & towers,no schools to show,"went to trường thpt tân châu, tỉnh an giang|went to trường thpt tân châu, tỉnh an giang","ho chi minh city, vietnam|tân châu",female
2002,no workplaces to show,no schools to show,no schools to show,no places to show,female
2003,giáo viên at trường thcs phú lâm|giáo viên at trường thcs phú lâm,studied at dai hoc an giang,went to thpt duc tri|went to thpt duc tri,"long xuyên|phú lâm, an giang, vietnam",male
2004,works at đồng tháp quê tôi,no schools to show,no schools to show,hồng ngự|hồng ngự,notknown
2005,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
2006,no workplaces to show,studied at thu dau mot,no schools to show,"ap binh duong (1), vietnam",notknown
2007,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|long thành",notknown
2008,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",female
2009,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2010,"hanoi, vietnam",studied at trường đại học thủ đô hà nội,went to big music,"can xa, ha son binh, vietnam|hanoi, vietnam",male
2011,works at huyndai gia định|works at huyndai gia định|works at huyndai gia định|works at huyndai gia định|works at huyndai gia định|works at huyndai gia định|works at huyndai gia định|works at huyndai gia định,studies at đại học văn hiến,went to thpt nguyễn tất thành q.6|went to thpt nguyễn tất thành q.6,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
2012,no workplaces to show,no schools to show,no schools to show,tien phuoc,female
2013,no workplaces to show,no schools to show,no schools to show,"long xuyên|angiang, an giang, vietnam",female
2014,no workplaces to show,no schools to show,no schools to show,hồng ngự,notknown
2015,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",female
2016,works at trường thpt số 1 phù mỹ,no schools to show,went to trường thpt số 1 phù mỹ,"quy nhon|binh dinh, nghia binh, vietnam",female
2017,works at facebook,no schools to show,no schools to show,nhơn trạch|nhơn trạch,notknown
2018,no workplaces to show,no schools to show,no schools to show,no places to show,female
2019,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
2020,works at thcs bình mỹ,studies toán ứng dụng at đại học tôn đức thắng|studies toán ứng dụng at đại học tôn đức thắng,"went to thpt bình mỹ, châu phú, an giang","chau phú, an giang, vietnam|chau phú, an giang, vietnam",male
2021,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,tuong duong,male
2022,worked at 삼성sds (samsung sds),studied at university of economics and law|studied at university of economics and law,no schools to show,"ho chi minh city, vietnam|ấp tân phú, an giang, vietnam|tp hồ chí minh",female
2023,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2024,no workplaces to show,no schools to show,no schools to show,ben cat|tân châu|ben cat,notknown
2025,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2026,no workplaces to show,no schools to show,no schools to show,mo cay,female
2027,no workplaces to show,no schools to show,no schools to show,tân châu,female
2028,quản lý at teen 9x → nhìn là phải yêu ←|quản lý at teen 9x → nhìn là phải yêu ←,no schools to show,no schools to show,tân châu|tân châu,female
2029,no workplaces to show,no schools to show,no schools to show,long dien|long dien,notknown
2030,no workplaces to show,studied at nam can tho university,no schools to show,rach gia|rach gia,female
2031,volunteer at sseayp-the ship for southeast asian youth program and japan asian|volunteer at sseayp-the ship for southeast asian youth program and japan asian|volunteer at sseayp-the ship for southeast asian youth program and japan asian,studied at universiti malaysia sabah|studied at universiti malaysia sabah,"went to thpt quang trung, duc linh, binh thuan","ho chi minh city, vietnam",female
2032,founder/manager at babymart - mẹ và bé phố châu,studies quản trị kinh doanh quốc tế at foreign trade university ftu - đh ngoại thương,went to trường thpt hương sơn|went to trường thpt hương sơn|went to trường thpt hương sơn,hương sơn district|hà tĩnh,female
2033,no workplaces to show,studied at cựu sinh viên trường cđsp cao bằng,went to trường thpt trần phú - ba vì,cao bang,female
2034,"ho chi minh city, vietnam","studied at học viện hàng không ""ăn hàng-ở không"" vn",no schools to show,"ho chi minh city, vietnam|tân châu",female
2035,works at đội sinh viên tình nguyện - khoa toán tin học,"studies toán-tin học at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",went to trường thcs  & thpt long hựu đông,can duoc|can duoc,notknown
2036,works at pòa 2hand,studied at đại học fpt cần thơ|studied at đại học fpt cần thơ,went to trường thpt vị thủy,vi thanh|vi thanh,male
2037,no workplaces to show,studies at university of economics ho chi minh city - ueh|studies at university of economics ho chi minh city - ueh,went to trường thpt số 2 mộ đức - quảng ngãi,quang ngai|quang ngai,female
2038,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2039,kuala lumpur,no schools to show,no schools to show,"ho chi minh city, vietnam",female
2040,works at an giang,no schools to show,"went to thpt tân châu, tân châu, an giang","angiang, an giang, vietnam|tân châu|angiang, an giang, vietnam",notknown
2041,no workplaces to show,no schools to show,no schools to show,"hóc môn, hồ chí minh, vietnam",male
2042,no workplaces to show,no schools to show,no schools to show,tu nghia|quang ngai,female
2043,no workplaces to show,studied at dh an giang,went to thpt long kien,"long xuyên|cho moi, an giang",female
2044,no workplaces to show,no schools to show,no schools to show,no places to show,female
2045,"cái thời điểm không có tiền trong tay, đời nó đối xử tệ lắm",studies at 𝙎𝙖𝙙 𝙗𝙪𝙩 𝙩𝙧𝙪𝙚,no schools to show,"tân châu|tân an, long an",notknown
2046,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,notknown
2047,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|cho moi, an giang",female
2048,smartup - khởi nghiệp thông minh|smartup - khởi nghiệp thông minh|smartup - khởi nghiệp thông minh,no schools to show,went to european university (eu),"ho chi minh city, vietnam",notknown
2049,works at trường thpt nguyễn sinh sắc|works at trường thpt nguyễn sinh sắc,studied at an giang university,went to trường thpt vĩnh xương,"angiang, an giang, vietnam|tân châu",male
2050,tân châu|tân châu,no schools to show,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|tân châu",notknown
2051,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2052,"works at làm việc tại : sm exo'k,exo'm",no schools to show,no schools to show,tân châu,female
2053,no workplaces to show,no schools to show,no schools to show,no places to show,female
2054,no workplaces to show,studied at niie (ntt institute of international education),no schools to show,tân châu,notknown
2055,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2056,no workplaces to show,no schools to show,no schools to show,no places to show,female
2057,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thpt nguyễn thị minh khai,hà tĩnh|hà tĩnh,male
2058,no workplaces to show,no schools to show,went to thpt chuyên hoàng lê kha- tây ninh,tây ninh,female
2059,"hanoi, vietnam",studied at đại học thái nguyên,went to thpt chuyên thái nguyên,"hanoi, vietnam|thái nguyên",notknown
2060,works at safc - clb kế toán tài chính - trường đại học bách khoa hà nội,studies at đại học bách khoa hà nội - hanoi university of science and technology|studies at đại học bách khoa hà nội - hanoi university of science and technology|studies at đại học bách khoa hà nội - hanoi university of science and technology,went to thpt thiệu hóa,"hanoi, vietnam|thanh hóa",notknown
2061,former front end engineer at manabie việt nam|former front end engineer at manabie việt nam,"studies công nghệ thông tin at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh|studies công nghệ thông tin at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh|studies công nghệ thông tin at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","went to trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","ho chi minh city, vietnam|gia lai, gia lai, vietnam",male
2062,"works at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh|studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh|studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,"ho chi minh city, vietnam",male
2063,no workplaces to show,studies kỹ thuật máy tính at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,"went to trường trung học phổ thông nguyễn thượng hiền, thành phố hồ chí minh","ho chi minh city, vietnam",notknown
2064,no workplaces to show,studies at trường đại học tây đô,"went to thpt tân châu, an giang","tân châu|angiang, an giang, vietnam",female
2065,no workplaces to show,no schools to show,no schools to show,no places to show,male
2066,no workplaces to show,no schools to show,no schools to show,tân châu,male
2067,no workplaces to show,studied quản trị nhà hàng khách sạn at cao đẳng kinh tế đối ngoại tp.hcm,no schools to show,"ho chi minh city, vietnam",female
2068,no workplaces to show,studied kỹ thuật phần mềm at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thcs lưu văn lang|went to thcs lưu văn lang,sa đéc|sa đéc,male
2069,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2070,no workplaces to show,no schools to show,no schools to show,no places to show,female
2071,no workplaces to show,no schools to show,no schools to show,can tho|tân châu,male
2072,no workplaces to show,studies maketing at trường đại học văn lang,went to thpt chuyên nguyễn tất thành - kontum,"ho chi minh city, vietnam|kon tum",female
2073,worked at thpt quang trung an khê,studied quản trị kinh doanh at trường đại học nông lâm tp.hcm,went to thpt quang trung an khê|went to thpt quang trung an khê,"ho chi minh city, vietnam|an khê, gia lai, vietnam",female
2074,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2075,no workplaces to show,studied at cao đẳng fpt polytechnic,no schools to show,"ho chi minh city, vietnam|quang ngai",notknown
2076,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
2077,no workplaces to show,studies at học viện pháp thuật và ma thuật hogwarts việt nam,no schools to show,no places to show,female
2078,no workplaces to show,no schools to show,"went to thpt  chu văn an, biên hòa, đồng nai",biên hòa|biên hòa|biên hòa,female
