id,Workplaces,College,School,Places,Gender
1636,thực chiến tiếng anh ielts cùng cộng đồng y khoa|thực chiến tiếng anh ielts cùng cộng đồng y khoa,studies at duy tan university,no schools to show,"da nang, vietnam|quang nam, quang nam-da nang, vietnam",female
1637,no workplaces to show,no schools to show,no schools to show,no places to show,female
1638,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1639,no workplaces to show,no schools to show,no schools to show,no places to show,female
1640,no workplaces to show,no schools to show,no schools to show,no places to show,male
1641,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",no places to show,female
1642,no workplaces to show,studied dược sĩ - đại học at nam can tho university,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,male
1643,no workplaces to show,studied at dai hoc an giang,went to dai hoc an giang,"ho chi minh city, vietnam|long xuyên",female
1644,worked at nhu dang english center,studied at thpt nguyễn hữu thọ q.4 tp.hcm,went to thpt nguyen huu tho,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
1645,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
1646,hlv yoga - hlv aerial yoga,no schools to show,no schools to show,"ho chi minh city, vietnam",female
1647,thành viên at clb khởi nghiệp sse,no schools to show,"went to thpt  phan bội châu, cam ranh, khánh hòa","ho chi minh city, vietnam|khanh hoa, khánh hòa, vietnam",female
1648,worked at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,studied at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thpt pro'h - đơn dương - lâm đồng.,"ho chi minh city, vietnam|dalat, sarawak",male
1649,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1650,no workplaces to show,studies at đại học fpt cần thơ,no schools to show,bến tre,male
1651,kĩ thuật viên kim thuỳ linh at yêu sách panda books,studied at đại học bôn ba - trường đời,went to pt cấp 2-3 võ thị sáu,"ho chi minh city, vietnam|tuy an, phú yên, vietnam",male
1652,học viên at trường sỹ quan kỹ thuật quân sự vinhempich,no schools to show,no schools to show,no places to show,male
1653,no workplaces to show,no schools to show,no schools to show,da lat,male
1654,no workplaces to show,no schools to show,no schools to show,"chaudok, an giang, vietnam|angiang, an giang, vietnam",notknown
1655,bch đoàn khoa khoa học kỹ thuật thông tin nhiệm kì 2022 - 2024|bch đoàn khoa khoa học kỹ thuật thông tin nhiệm kì 2022 - 2024,studies at trường đại học công nghệ thông tin,went to đoàn trường quốc học quy nhơn|went to đoàn trường quốc học quy nhơn,"ho chi minh city, vietnam|quy nhon",male
1656,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","tân châu|angiang, an giang, vietnam",notknown
1657,worked at s.m. entertainment,no schools to show,"went to thpt tân châu, tân châu, an giang",no places to show,female
1658,"ho chi minh city, vietnam",studied at cao đẳng y dược sài gòn,went to trường thpt nguyễn sinh sắc,"ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
1659,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1660,no workplaces to show,no schools to show,no schools to show,no places to show,male
1661,unit manager at manulife vietnam|unit manager at manulife vietnam,studied xây dựng cầu đường bộ at cao đẳng gtvt đường thủy ii,no schools to show,"ho chi minh city, vietnam|tân châu",male
1662,no workplaces to show,no schools to show,no schools to show,hồng ngự|hồng ngự,female
1663,no workplaces to show,no schools to show,no schools to show,vĩnh long,male
1664,creative/art director at jay.d|creative/art director at jay.d,studies multi media at đại học fpt cần thơ|studies multi media at đại học fpt cần thơ,went to thpt chuyên lý tự trọng,"ho chi minh city, vietnam|can tho|ho chi minh city, vietnam",female
1665,no workplaces to show,studies at trường đại học ngoại ngữ - tin học tp. hcm - huflit,"goes to trường trung học phổ thông chuyên lê hồng phong, thành phố hồ chí minh","ho chi minh city, vietnam|vong nguyet, hi bac, vietnam",notknown
1666,works at điện máy xanh (dienmayxanh.com),no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
1667,no workplaces to show,studies at cao đẳng fpt polytechnic,"went to thpt tân châu, tân châu, an giang",can tho|tân châu,female
1668,no workplaces to show,no schools to show,no schools to show,"quang nam, quang nam-da nang, vietnam|thang binh",notknown
1669,no workplaces to show,no schools to show,no schools to show,no places to show,female
1670,customer service agent at tdcx malaysia|customer service agent at tdcx malaysia|customer service agent at tdcx malaysia|customer service agent at tdcx malaysia|customer service agent at tdcx malaysia|customer service agent at tdcx malaysia|customer service agent at tdcx malaysia|customer service agent at tdcx malaysia,studies faculty of international relations at university of social sciences and humanities vnuhcm,went to trường thpt chuyên huỳnh mẫn đạt,"ho chi minh city, vietnam",notknown
1671,works at sinh viên,studied at đại học văn hiến,no schools to show,"ho chi minh city, vietnam|hồng ngự",male
1672,independent artist at deviantart,studies at đại học kiến trúc tp.hồ chí minh,goes to trường thpt lương thế vinh,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
1673,no workplaces to show,no schools to show,no schools to show,tân châu,male
1674,no workplaces to show,studied logistics & supply chain management at trường đại học giao thông vận tải - phân hiệu tại tp.hcm - utc2,"went to thpt tân châu, tân châu, an giang","angiang, an giang, vietnam|tân châu",male
1675,works at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm|works at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,studies information security at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thcs trí phải,"ho chi minh city, vietnam|cà mau|ho chi minh city, vietnam|giá rai",male
1676,president at by group of ton duc thang university,studied at đại học tôn đức thắng,went to trường thpt chuyên hùng vương - gia laip|went to trường thpt chuyên hùng vương - gia laip,"pleiku|tinh pleiku, gia lai, vietnam",female
1677,no workplaces to show,studied at trường đại học quốc tế - đại học quốc gia tp. hcm,went to thpt lương thế vinh q.1|went to thpt lương thế vinh q.1,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
1678,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1679,cao lãnh,no schools to show,no schools to show,no places to show,notknown
1680,no workplaces to show,no schools to show,no schools to show,no places to show,male
1681,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,"ho chi minh city, vietnam",notknown
1682,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
1683,studying at trường đại học nông lâm tp.hcm,no schools to show,went to thái phiên,"ho chi minh city, vietnam|quang nam, quang nam-da nang, vietnam",male
1684,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1685,hồng ngự,no schools to show,no schools to show,hồng ngự|hồng ngự,notknown
1686,no workplaces to show,no schools to show,no schools to show,quang ngai|quang ngai,female
1687,no workplaces to show,studied xét nghiệm y học at hiu - đại học quốc tế hồng bàng,went to trường thpt ca văn thỉnh- ca van thinh high school,"ho chi minh city, vietnam|bến tre",notknown
1688,works at trường thpt chu văn an - phú tân - an giang,studied at trường đại học mở tp. hcm - tư vấn tuyển sinh,no schools to show,"vung tau|chaudok, an giang, vietnam",notknown
1689,"former tân châu at ở nhà: ăn,ở,học, làm việc và đi chơi",no schools to show,went to trường thcs long sơn|went to trường thcs long sơn,tân châu|tân châu,female
1690,no workplaces to show,no schools to show,no schools to show,no places to show,male
1691,my tho,studied at dh tien giang,went to dh tien giang,"my tho|châu thành, tiền giang, vietnam",male
1692,"giám mục của rôma at phú lâm, an giang, vietnam|giám mục của rôma at phú lâm, an giang, vietnam|giám mục của rôma at phú lâm, an giang, vietnam",no schools to show,went to thpt chu văn an - an giang,"long xuyên|ấp tân phú, an giang, vietnam",male
1693,no workplaces to show,no schools to show,no schools to show,hồng ngự,notknown
1694,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1695,former studying at nguyen huu cau high school,studies at sai gon university,went to nguyen huu cau high school,"ho chi minh city, vietnam",female
1696,no workplaces to show,no schools to show,went to trường trung học cơ sở long thạnh,tân châu,notknown
1697,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1698,tân châu,no schools to show,went to thpt nguyễn sinh sắc|went to thpt nguyễn sinh sắc,"angiang, an giang, vietnam|tân châu",female
1699,works at việc làm khu công nghệ cao quận 9 tp.hcm - bình dương - đồng nai,studied at trường đại học ngân hàng tp. hồ chí minh - hub,went to thu duc college of technology,quận 9,notknown
1700,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1701,works at trường đại học văn lang,studied at trường đại học văn lang,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|tân châu|tân châu",male
1702,no workplaces to show,no schools to show,went to thpt tân châu,tân châu|tân châu,female
1703,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1704,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|tân châu",notknown
1705,no workplaces to show,no schools to show,no schools to show,"tánh linh, bình thuận, vietnam",male
1706,no workplaces to show,no schools to show,no schools to show,"seoul, korea|tân châu",male
1707,no workplaces to show,no schools to show,no schools to show,no places to show,male
1708,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt hà trung,"ho chi minh city, vietnam|thanh hóa",female
1709,works at tân châu shop,studied at trường đào tạo lamasia|studied at trường đào tạo lamasia,went to trường thpt tân châu,tân châu|tân châu,male
1710,no workplaces to show,studied at trường đại học nông lâm tp.hcm,no schools to show,"thái nguyên|ho chi minh city, vietnam",notknown
1711,no workplaces to show,no schools to show,no schools to show,thap muoi|thap muoi,notknown
1712,tân châu,no schools to show,no schools to show,tân châu|tân châu|tp ho chi minh,male
1713,no workplaces to show,no schools to show,no schools to show,hồng ngự,female
1714,no workplaces to show,studied at iuh - viện đt quốc tế & sau đại học - đh công nghiệp tp.hcm|studied at iuh - viện đt quốc tế & sau đại học - đh công nghiệp tp.hcm,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam",male
1715,cơ động thôn làng|cơ động thôn làng,no schools to show,no schools to show,"ho chi minh city, vietnam|phú lâm, an giang, vietnam",male
1716,no workplaces to show,no schools to show,no schools to show,no places to show,male
1717,quy nhon,no schools to show,went to đoàn trường thpt tiến thịnh,quy nhon,notknown
1718,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
1719,huấn luyện viên at học viện tt badminton,no schools to show,went to trường trung học phổ thông nguyễn đình chiểu,"ho chi minh city, vietnam",male
1720,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thpt chuyên huỳnh mẫn đạt,"ho chi minh city, vietnam|vinh thuan",male
1721,no workplaces to show,studied quản trị nhân sự & vận hành at trường đại học văn lang,no schools to show,"ho chi minh city, vietnam|tân châu",female
1722,vĩnh long,studied at hutech - đại học công nghệ tp.hcm,went to trường thpt nguyễn hiếu tự,"vĩnh long|quang nam, quang nam-da nang, vietnam|vĩnh long",notknown
1723,vice head of communications department at apple club  - ueh,studies at ueh - trường đại học kinh tế tp.hcm,went to trường thpt chuyên nguyễn thiện thành - trà vinh,"ho chi minh city, vietnam",notknown
1724,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1725,no workplaces to show,no schools to show,no schools to show,no places to show,male
1726,no workplaces to show,no schools to show,no schools to show,tra vinh,male
1727,works at newtecons,studies xây dựng dân dụng at trường đại học giao thông vận tải tp.hcm,no schools to show,"ho chi minh city, vietnam|rach gia",notknown
1728,no workplaces to show,no schools to show,no schools to show,"cho gao|mitho, tiền giang, vietnam",male
1729,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
1730,no workplaces to show,studied at iuh,"went to thpt tân châu, an giang","ho chi minh city, vietnam|tỉnh đồng tháp",male
1731,giáo viên av at thpt ngô thời nhiệm,studied tiếng anh at trường đại học sư phạm tphcm,went to thpt đốc binh kiều,"ho chi minh city, vietnam|cai lay",female
1732,no workplaces to show,no schools to show,no schools to show,quy nhon,notknown
1733,no workplaces to show,no schools to show,went to trường thpt nguyễn công phương,nghia hanh,notknown
1734,"ho chi minh city, vietnam",studied at trường cao đẳng kinh tế - kỹ thuật thành phố hồ chí minh,went to tôi yêu thpt lê hoàng chiếu,bến tre|bến tre,male
1735,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
1736,vinh cuu|vinh cuu|vinh cuu|vinh cuu,studied at trường đại học đồng tháp,no schools to show,tân châu|hồng ngự,notknown
1737,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1738,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,notknown
1739,no workplaces to show,studied at thcs phú lâm,went to trường thcs phú lâm,"phú lâm, an giang, vietnam|angiang, an giang, vietnam",female
1740,no workplaces to show,no schools to show,went to nguyen huu cau high school|went to nguyen huu cau high school,"hóc môn, hồ chí minh, vietnam|hóc môn, hồ chí minh, vietnam",female
1741,tuy hòa|tuy hòa|tuy hòa|tuy hòa,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt lương văn chánh phú yên,tuy hòa|tuy hòa,male
1742,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1743,trưởng ban truyền thông at đội văn nghệ xung kích ueh|trưởng ban truyền thông at đội văn nghệ xung kích ueh|trưởng ban truyền thông at đội văn nghệ xung kích ueh|trưởng ban truyền thông at đội văn nghệ xung kích ueh,studies luật kinh doanh quốc tế at ueh - trường đại học kinh tế tp.hcm|studies luật kinh doanh quốc tế at ueh - trường đại học kinh tế tp.hcm,went to thpt chuyên lê quý đôn vũng tàu,"ho chi minh city, vietnam|vung tau",female
1744,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1745,no workplaces to show,studied at trường đại học sư phạm thành phố hồ chí minh - hcmue,"went to thpt tân châu, an giang","ho chi minh city, vietnam|tân châu",female
1746,no workplaces to show,no schools to show,no schools to show,hà tĩnh,notknown
1747,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1748,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1749,admin at ba zone - business analyst community|admin at ba zone - business analyst community|admin at ba zone - business analyst community|admin at ba zone - business analyst community|admin at ba zone - business analyst community|admin at ba zone - business analyst community|admin at ba zone - business analyst community|admin at ba zone - business analyst community,studied at csa-lslc : language skills learning center|studied at csa-lslc : language skills learning center,went to trường thpt bình sơn,"thủ đức|binh son, quảng ngãi, vietnam",male
1750,works at cao đẳng fpt polytechnic,studies quan hệ công chúng - truyền thông (pr) & tổ chức sự kiện at cao đẳng fpt polytechnic,no schools to show,no places to show,female
1751,works at top 5 nữ cuộc thi nét đẹp sinh viên 2022|works at top 5 nữ cuộc thi nét đẹp sinh viên 2022|works at top 5 nữ cuộc thi nét đẹp sinh viên 2022|works at top 5 nữ cuộc thi nét đẹp sinh viên 2022,studied y khoa at nttu - đại học nguyễn tất thành,went to trường thpt cần đước,"long an, tiền giang, vietnam|can duoc",female
1752,no workplaces to show,studies at hutech - đại học công nghệ tp.hcm,"went to thpt tân châu, an giang","ho chi minh city, vietnam|tân châu",notknown
1753,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1754,no workplaces to show,no schools to show,no schools to show,tra vinh,female
1755,no workplaces to show,studies at hutech - đại học công nghệ tp.hcm,went to thpt lê minh xuân,"ho chi minh city, vietnam",male
1756,works at pháp luật và đời sống,studied at đại học luật hà nội,no schools to show,"cao lãnh|ho chi minh city, vietnam",notknown
1757,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1758,nhà phân phối sĩ lẽ hàng gia dụng at lam viec tai gia|nhà phân phối sĩ lẽ hàng gia dụng at lam viec tai gia,studied at y dược huế,went to truong thpt dong ha,quảng trị|cam lo,male
1759,works at clb anh văn - hsv trường đh luật tp. hcm,studied international trade law at dh luật tp.hcm (hcmc university of law),went to thpt chuyên nguyễn du - đắk lắk,"ho chi minh city, vietnam|buon me thuot",notknown
1760,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|dat do",male
1761,giáo viên at thpt châu phong,studied at an giang university,no schools to show,"angiang, an giang, vietnam|hoa lac, an giang, vietnam",male
1762,software development engineer at mismart,studies công nghệ thông tin at trường đại học sư phạm kỹ thuật tp.hcm,went to trường trung học phổ thông phan chu trinh,"ho chi minh city, vietnam|sông cầu",male
1763,no workplaces to show,no schools to show,no schools to show,"xa trang bom, vietnam",male
1764,no workplaces to show,no schools to show,went to trung hoc co so phu lam,"angiang, an giang, vietnam",female
1765,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1766,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","went to thpt  mai thúc loan, lộc hà, hà tĩnh","ho chi minh city, vietnam|hà tĩnh",female
1767,no workplaces to show,studied at đại học hoa sen,"went to thpt  nguyễn du, quận 10, tp. hồ chí minh","ho chi minh city, vietnam",female
1768,no workplaces to show,no schools to show,no schools to show,no places to show,male
1769,no workplaces to show,no schools to show,no schools to show,long xuyên,male
1770,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1771,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|ho chi minh city, vietnam",female
1772,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|ho chi minh city, vietnam",female
1773,no workplaces to show,studied at trường đại học nông lâm tp.hcm,no schools to show,"ho chi minh city, vietnam",male
1774,no workplaces to show,no schools to show,no schools to show,no places to show,female
1775,"works at saïgon-cholon, vietnam",no schools to show,went to trường thpt nguyễn công phương|went to trường thpt nguyễn công phương,"ho chi minh city, vietnam|ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
1776,"works at học viện hàng không ""ăn hàng-ở không"" vn",no schools to show,went to thpt dương đông|went to thpt dương đông,"phu quoc, kiến giang, vietnam|phu quoc, kiến giang, vietnam",male
1777,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,notknown
1778,no workplaces to show,no schools to show,no schools to show,cà mau,notknown
1779,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
