id,Workplaces,College,School,Places,Gender
7858,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,male
7859,no workplaces to show,no schools to show,no schools to show,no places to show,male
7860,no workplaces to show,no schools to show,no schools to show,no places to show,female
7861,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7862,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|phan rang-tháp chàm, ninh thuận, vietnam",notknown
7863,sales at sân bay quốc tế tân sơn nhất - tan son nhat international airport,studied qtkd at cmn cao đẳng miền nam,went to thpt viet au,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
7864,top 10 mỹ phẩm thương hiệu hàng đầu việt nam|top 10 mỹ phẩm thương hiệu hàng đầu việt nam|top 10 mỹ phẩm thương hiệu hàng đầu việt nam|top 10 mỹ phẩm thương hiệu hàng đầu việt nam,no schools to show,went to trường thpt nguyễn huệ - cam lâm khánh hòa,"ben cat|cam lâm, khánh hòa, vietnam",female
7865,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7866,works at viện thẩm mỹ diva|works at viện thẩm mỹ diva,no schools to show,went to trần phú|went to trần phú,"tân an, long an|tân an, long an",male
7867,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|da nang, vietnam",notknown
7868,no workplaces to show,no schools to show,no schools to show,no places to show,female
7869,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7870,works at tjep vjen hag khôg(ăn hàng ở khôg)|works at tjep vjen hag khôg(ăn hàng ở khôg),studied at trường thpt ba chúc,went to trường thpt ba chúc,"thu dau mot|ba chuc, an giang, vietnam",female
7871,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7872,no workplaces to show,no schools to show,went to luong van can,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
7873,no workplaces to show,studied kinh tế at đại học nông lâm thành phố hồ chí minh,went to thpt lê hồng phong phú yên,"ho chi minh city, vietnam|tây hòa",notknown
7874,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7875,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|hai phong, vietnam",male
7876,can tho,studied truyen thong va mang at đh cần thơ|studied truyen thong va mang at đh cần thơ,went to thpt tc|went to thpt tc,"ho chi minh city, vietnam|phú lâm, an giang, vietnam",female
7877,tân châu,no schools to show,went to trường thcs long phú,tân châu|tân châu,male
7878,no workplaces to show,no schools to show,no schools to show,hồng ngự|hồng ngự,notknown
7879,works at pmp english|works at pmp english|works at pmp english|works at pmp english,studied bio medical engineering at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,no schools to show,"ho chi minh city, vietnam|bến tre",male
7880,no workplaces to show,no schools to show,no schools to show,"phú lâm|angiang, an giang, vietnam",male
7881,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7882,no workplaces to show,no schools to show,no schools to show,no places to show,male
7883,no workplaces to show,studies at trường đại học ngoại ngữ - tin học tp. hcm - huflit,"went to thpt  lê lợi, đồng xuân, phú yên","ho chi minh city, vietnam|la hai, phu khanh, vietnam",female
7884,works at trường thpt bù đăng - bình phước,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thpt bù đăng - bình phước,"binh phuoc, vietnam",female
7885,no workplaces to show,no schools to show,no schools to show,no places to show,male
7886,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt hướng hóa,"huong hoa, quảng trị, vietnam|huong hoa, quảng trị, vietnam",notknown
7887,estudiante at trường cao đẳng tài chính - hải quan|estudiante at trường cao đẳng tài chính - hải quan,studied at trường thpt số 2 mộ đức - quảng ngãi,went to thpt mo duc 2|went to thpt mo duc 2,"kwang ngai, quảng ngãi, vietnam|kwang ngai, quảng ngãi, vietnam",female
7888,no workplaces to show,no schools to show,no schools to show,no places to show,male
7889,no workplaces to show,no schools to show,no schools to show,long xuyên|tân châu,male
7890,no workplaces to show,studies at đại học tôn đức thắng,no schools to show,"ho chi minh city, vietnam",male
7891,no workplaces to show,studies computer science (khoa học máy tính) at đại học khoa học tự nhiên,went to thpt đinh chương dương-hậu lộc -thanh hóa,"ho chi minh city, vietnam|thanh hóa",notknown
7892,no workplaces to show,studies at cao đẳng kinh tế đối ngoại,no schools to show,no places to show,female
7893,team dimond shark hồng ngự|team dimond shark hồng ngự|team dimond shark hồng ngự,no schools to show,went to thpt hong ngu 3,"angiang, an giang, vietnam|hồng ngự",female
7894,no workplaces to show,no schools to show,no schools to show,no places to show,male
7895,no workplaces to show,no schools to show,no schools to show,bến tre|mo cay,female
7896,0986404696- 0343511696|0986404696- 0343511696,no schools to show,no schools to show,"ho chi minh city, vietnam|thanh hóa",female
7897,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|vung tau",notknown
7898,no workplaces to show,studied at mỹ thuật công nghiệp,no schools to show,"abu dhabi, united arab emirates|hòa bình, hòa bình, vietnam",notknown
7899,"ho chi minh city, vietnam",no schools to show,went to thcs nguyễn bá loan,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
7900,làm thinh,studied at daily mail,went to the brittons academy trust,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
7901,worked at hòa bình,no schools to show,went to trường thpt đoàn kết  - hòa bình,"hương tân lạc, hòa bình, vietnam",male
7902,works at chợ ninh hiệp - chuyên bán buôn quần áo hàng quảng châu,no schools to show,went to trường đời,"hanoi, vietnam",female
7903,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7904,works at binh duong - viet nam|works at binh duong - viet nam,no schools to show,went to thpt giồng riềng,"ho chi minh city, vietnam|giong rieng",female
7905,no workplaces to show,studies at ueh - trường đại học kinh tế tp.hcm,went to đoàn tncs hồ chí minh trường thpt ngô quyền,biên hòa,male
7906,works at the university of da lat,no schools to show,no schools to show,da lat,notknown
7907,tân châu,no schools to show,"went to thpt tân châu, an giang",tân châu|tân châu,female
7908,no workplaces to show,no schools to show,no schools to show,"tân an, long an|tân an, long an",notknown
7909,no workplaces to show,no schools to show,"went to thpt nguyễn chí thanh, chợ vàm, phú tân, an giang","phú lâm, an giang, vietnam|angiang, an giang, vietnam",notknown
7910,no workplaces to show,studied at giáo viên cấp 2 thcs tân dân mai châu,"went to thpt tân châu, tân châu, an giang",hà tiên,male
7911,no workplaces to show,no schools to show,no schools to show,pleiku,female
7912,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",female
7913,no workplaces to show,studied at trường đại học nông lâm tp.hcm,no schools to show,"ho chi minh city, vietnam|gò công",notknown
7914,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7915,hotline 0328.844.103|hotline 0328.844.103|hotline 0328.844.103|hotline 0328.844.103|hotline 0328.844.103,no schools to show,no schools to show,lai vung,female
7916,no workplaces to show,studied at bình dương province,no schools to show,thu dau mot,notknown
7917,no workplaces to show,no schools to show,went to trường thpt quỳnh lưu 1.,no places to show,male
7918,no workplaces to show,no schools to show,no schools to show,no places to show,male
7919,no workplaces to show,no schools to show,went to trường thpt nguyễn chí thanh,"phú lâm, an giang, vietnam|phú lâm, an giang, vietnam",male
7920,former founder at clb âm nhạc thpt bình sơn,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thpt bình sơn,no places to show,notknown
7921,no workplaces to show,no schools to show,went to thpt tân châu,no places to show,male
7922,,,,,
7923,intern at bosch vietnam|intern at bosch vietnam|intern at bosch vietnam,no schools to show,went to trường đại học sư phạm kỹ thuật thành phố hồ chí minh,trang bom|bắc ninh,notknown
7924,no workplaces to show,no schools to show,no schools to show,no places to show,female
7925,no workplaces to show,no schools to show,no schools to show,tân châu,female
7926,tân châu,no schools to show,no schools to show,tân châu|tân châu,male
7927,no workplaces to show,no schools to show,went to confessions thpt tân châu|went to confessions thpt tân châu,tân châu|tân châu,notknown
7928,no workplaces to show,no schools to show,no schools to show,thap muoi,male
7929,mc - team truyền hình at trung tâm thông tin và truyền thông iuh,studied quản trị dịch vụ du lịch & lữ hành at industrial university of ho chi minh city (iuh)|studied quản trị dịch vụ du lịch & lữ hành at industrial university of ho chi minh city (iuh)|studied quản trị dịch vụ du lịch & lữ hành at industrial university of ho chi minh city (iuh),no schools to show,"ho chi minh city, vietnam|cà mau",notknown
